user,password,credit
user21534,password21534,77.62
user21535,password21535,38.52
user21536,password21536,70.41
user21537,password21537,67.05
user21538,password21538,39.76
user21539,password21539,0.48
user21540,password21540,67.16
user21541,password21541,64.06
user21542,password21542,56.58
user21543,password21543,23.69
user21544,password21544,59.66
user21545,password21545,45.71
user21546,password21546,59.94
user21547,password21547,83.44
user21548,password21548,6.53
user21549,password21549,25.12
user21550,password21550,87.42
user21551,password21551,41.11
user21552,password21552,87.73
user21553,password21553,55.99
user21554,password21554,91.84
user21555,password21555,178.21
user21556,password21556,13.13
user21557,password21557,28.47
user21558,password21558,60.62
user21559,password21559,28.43
user21560,password21560,14.31
user21561,password21561,50.22
user21562,password21562,1.48
user21563,password21563,47.69
user21564,password21564,116.96
user21565,password21565,142.66
user21566,password21566,63.32
user21567,password21567,87.62
user21568,password21568,20.92
user21569,password21569,23.03
user21570,password21570,60.37
user21571,password21571,37.84
user21572,password21572,29.88
user21573,password21573,4.26
user21574,password21574,14.64
user21575,password21575,97.3
user21576,password21576,50
user21577,password21577,159.65
user21578,password21578,16.98
user21579,password21579,72.08
user21580,password21580,75.01
user21581,password21581,52.01
user21582,password21582,41.74
user21583,password21583,29.48
user21584,password21584,76.62
user21585,password21585,125.51
user21586,password21586,77.36
user21587,password21587,84.13
user21588,password21588,39.72
user21589,password21589,31.63
user21590,password21590,6.79
user21591,password21591,83.09
user21592,password21592,64.74
user21593,password21593,7.08
user21594,password21594,89.25
user21595,password21595,74.53
user21596,password21596,3.64
user21597,password21597,31.45
user21598,password21598,71.13
user21599,password21599,183.73
user21600,password21600,62.04
user21601,password21601,167.08
user21602,password21602,46.46
user21603,password21603,164.19
user21604,password21604,87
user21605,password21605,271.05
user21606,password21606,127.87
user21607,password21607,21.12
user21608,password21608,14.36
user21609,password21609,194.98
user21610,password21610,81.47
user21611,password21611,33.68
user21612,password21612,133.08
user21613,password21613,76.47
user21614,password21614,148.95
user21615,password21615,14.45
user21616,password21616,8.32
user21617,password21617,109.15
user21618,password21618,63.02
user21619,password21619,115.08
user21620,password21620,60.32
user21621,password21621,246.95
user21622,password21622,169.26
user21623,password21623,150.46
user21624,password21624,1.48
user21625,password21625,21.08
user21626,password21626,4.13
user21627,password21627,15.17
user21628,password21628,55.41
user21629,password21629,16.55
user21630,password21630,123.68
user21631,password21631,13.19
user21632,password21632,91.89
user21633,password21633,55.9
user21634,password21634,42.66
user21635,password21635,41.45
user21636,password21636,74.96
user21637,password21637,186.48
user21638,password21638,119.22
user21639,password21639,111.78
user21640,password21640,0.97
user21641,password21641,38.99
user21642,password21642,18.27
user21643,password21643,40.18
user21644,password21644,72.15
user21645,password21645,68.97
user21646,password21646,75.52
user21647,password21647,86.47
user21648,password21648,122.42
user21649,password21649,6.18
user21650,password21650,87.15
user21651,password21651,2.16
user21652,password21652,158.85
user21653,password21653,117.9
user21654,password21654,93.79
user21655,password21655,71.45
user21656,password21656,193.51
user21657,password21657,46.31
user21658,password21658,56.42
user21659,password21659,53.24
user21660,password21660,34.16
user21661,password21661,46.65
user21662,password21662,219.65
user21663,password21663,51.19
user21664,password21664,122.07
user21665,password21665,48.94
user21666,password21666,52.01
user21667,password21667,219.11
user21668,password21668,35.65
user21669,password21669,44.26
user21670,password21670,13.82
user21671,password21671,102.28
user21672,password21672,16.93
user21673,password21673,219.32
user21674,password21674,59.82
user21675,password21675,100.95
user21676,password21676,123.1
user21677,password21677,78.72
user21678,password21678,39.5
user21679,password21679,11.15
user21680,password21680,77.9
user21681,password21681,185.12
user21682,password21682,157.12
user21683,password21683,143.84
user21684,password21684,164.69
user21685,password21685,183.95
user21686,password21686,30.16
user21687,password21687,252.7
user21688,password21688,52.75
user21689,password21689,51.78
user21690,password21690,228.81
user21691,password21691,197.38
user21692,password21692,78.24
user21693,password21693,185.16
user21694,password21694,33.65
user21695,password21695,6.99
user21696,password21696,16.87
user21697,password21697,30.87
user21698,password21698,204.43
user21699,password21699,85.78
user21700,password21700,109.55
user21701,password21701,53.28
user21702,password21702,85.37
user21703,password21703,87
user21704,password21704,6.39
user21705,password21705,91.99
user21706,password21706,39.84
user21707,password21707,5.1
user21708,password21708,107.59
user21709,password21709,7.86
user21710,password21710,23.56
user21711,password21711,153.58
user21712,password21712,40.85
user21713,password21713,3.18
user21714,password21714,16.34
user21715,password21715,119.89
user21716,password21716,96.41
user21717,password21717,151.77
user21718,password21718,143.9
user21719,password21719,20.09
user21720,password21720,168.57
user21721,password21721,23.34
user21722,password21722,137.23
user21723,password21723,108.92
user21724,password21724,156.03
user21725,password21725,81.42
user21726,password21726,2.22
user21727,password21727,98.68
user21728,password21728,90.04
user21729,password21729,48.2
user21730,password21730,90.29
user21731,password21731,35.93
user21732,password21732,13.79
user21733,password21733,44.53
user21734,password21734,210.17
user21735,password21735,13.25
user21736,password21736,10.43
user21737,password21737,49.75
user21738,password21738,45.46
user21739,password21739,46.18
user21740,password21740,49.24
user21741,password21741,182.21
user21742,password21742,121.03
user21743,password21743,107.47
user21744,password21744,46.66
user21745,password21745,30.75
user21746,password21746,239.79
user21747,password21747,148.86
user21748,password21748,65.61
user21749,password21749,179.34
user21750,password21750,46.76
user21751,password21751,104.61
user21752,password21752,90.4
user21753,password21753,24.14
user21754,password21754,92.66
user21755,password21755,50.95
user21756,password21756,166.24
user21757,password21757,33.05
user21758,password21758,150.99
user21759,password21759,195.05
user21760,password21760,116.81
user21761,password21761,24.8
user21762,password21762,12.01
user21763,password21763,112.94
user21764,password21764,70.77
user21765,password21765,11.05
user21766,password21766,52.23
user21767,password21767,25.42
user21768,password21768,30.97
user21769,password21769,69.54
user21770,password21770,101.9
user21771,password21771,120.79
user21772,password21772,40.58
user21773,password21773,44.77
user21774,password21774,118.47
user21775,password21775,63.98
user21776,password21776,72.2
user21777,password21777,84.96
user21778,password21778,86.72
user21779,password21779,3.3
user21780,password21780,46.43
user21781,password21781,129.79
user21782,password21782,74.1
user21783,password21783,80.41
user21784,password21784,33.82
user21785,password21785,8.18
user21786,password21786,28.39
user21787,password21787,119.83
user21788,password21788,161.48
user21789,password21789,59.91
user21790,password21790,43.11
user21791,password21791,64.3
user21792,password21792,26.18
user21793,password21793,10.15
user21794,password21794,216.61
user21795,password21795,25.06
user21796,password21796,147.99
user21797,password21797,30.72
user21798,password21798,38.52
user21799,password21799,6.6
user21800,password21800,22.01
user21801,password21801,17.67
user21802,password21802,31.98
user21803,password21803,4.82
user21804,password21804,84.78
user21805,password21805,34.37
user21806,password21806,82.35
user21807,password21807,122.99
user21808,password21808,32.2
user21809,password21809,23.62
user21810,password21810,17.74
user21811,password21811,106.47
user21812,password21812,90.82
user21813,password21813,144.98
user21814,password21814,27.84
user21815,password21815,90.96
user21816,password21816,169.04
user21817,password21817,2.04
user21818,password21818,58.83
user21819,password21819,48.28
user21820,password21820,60.24
user21821,password21821,28.68
user21822,password21822,38.24
user21823,password21823,130.23
user21824,password21824,194.47
user21825,password21825,54.12
user21826,password21826,3.17
user21827,password21827,59.45
user21828,password21828,91.27
user21829,password21829,13.12
user21830,password21830,84.91
user21831,password21831,72.8
user21832,password21832,126.6
user21833,password21833,6.85
user21834,password21834,31.7
user21835,password21835,146.78
user21836,password21836,112.81
user21837,password21837,6.84
user21838,password21838,46.76
user21839,password21839,84.7
user21840,password21840,1.54
user21841,password21841,244.14
user21842,password21842,63.67
user21843,password21843,24.1
user21844,password21844,124.37
user21845,password21845,34.66
user21846,password21846,80.33
user21847,password21847,73.75
user21848,password21848,75.34
user21849,password21849,302.45
user21850,password21850,99.25
user21851,password21851,62.57
user21852,password21852,12.06
user21853,password21853,79.94
user21854,password21854,100.32
user21855,password21855,23.9
user21856,password21856,22.36
user21857,password21857,35.13
user21858,password21858,22.75
user21859,password21859,59.28
user21860,password21860,114.96
user21861,password21861,30.4
user21862,password21862,93.55
user21863,password21863,221.28
user21864,password21864,89.64
user21865,password21865,158.08
user21866,password21866,40.1
user21867,password21867,152.86
user21868,password21868,46.98
user21869,password21869,148.56
user21870,password21870,97.87
user21871,password21871,35.95
user21872,password21872,48.59
user21873,password21873,25.44
user21874,password21874,24.39
user21875,password21875,157.1
user21876,password21876,40.9
user21877,password21877,87.57
user21878,password21878,20.6
user21879,password21879,17.39
user21880,password21880,37.79
user21881,password21881,10.43
user21882,password21882,60.15
user21883,password21883,30.05
user21884,password21884,131.08
user21885,password21885,2.42
user21886,password21886,106.23
user21887,password21887,10.94
user21888,password21888,73.32
user21889,password21889,132.74
user21890,password21890,122.16
user21891,password21891,191.7
user21892,password21892,136.33
user21893,password21893,11.78
user21894,password21894,151.61
user21895,password21895,80.08
user21896,password21896,48.65
user21897,password21897,23.48
user21898,password21898,94.45
user21899,password21899,12.28
user21900,password21900,141.91
user21901,password21901,21.23
user21902,password21902,113.63
user21903,password21903,18.51
user21904,password21904,24.13
user21905,password21905,171.54
user21906,password21906,127.83
user21907,password21907,94.18
user21908,password21908,131.43
user21909,password21909,75.02
user21910,password21910,200.91
user21911,password21911,166.28
user21912,password21912,134.53
user21913,password21913,60.12
user21914,password21914,218.02
user21915,password21915,30.11
user21916,password21916,68.58
user21917,password21917,1.23
user21918,password21918,60.46
user21919,password21919,5.08
user21920,password21920,53.38
user21921,password21921,15.1
user21922,password21922,57.3
user21923,password21923,134.82
user21924,password21924,108.16
user21925,password21925,31.31
user21926,password21926,104.09
user21927,password21927,134.41
user21928,password21928,48.96
user21929,password21929,14.51
user21930,password21930,7.85
user21931,password21931,0.64
user21932,password21932,102.82
user21933,password21933,91.89
user21934,password21934,230
user21935,password21935,17.98
user21936,password21936,2.36
user21937,password21937,31.91
user21938,password21938,110.96
user21939,password21939,64.58
user21940,password21940,85.12
user21941,password21941,20.5
user21942,password21942,53.06
user21943,password21943,36.64
user21944,password21944,30.49
user21945,password21945,147.76
user21946,password21946,122.69
user21947,password21947,104.78
user21948,password21948,2
user21949,password21949,68.57
user21950,password21950,45.25
user21951,password21951,11.57
user21952,password21952,11.72
user21953,password21953,114.92
user21954,password21954,29.14
user21955,password21955,65.88
user21956,password21956,71.37
user21957,password21957,85.64
user21958,password21958,177.64
user21959,password21959,58.01
user21960,password21960,26.44
user21961,password21961,125.56
user21962,password21962,8.73
user21963,password21963,53.2
user21964,password21964,176.25
user21965,password21965,192.75
user21966,password21966,107.9
user21967,password21967,56.91
user21968,password21968,129.86
user21969,password21969,45.43
user21970,password21970,207.84
user21971,password21971,85.47
user21972,password21972,55.12
user21973,password21973,57.06
user21974,password21974,56.05
user21975,password21975,208.65
user21976,password21976,40.28
user21977,password21977,15.37
user21978,password21978,1.91
user21979,password21979,45.86
user21980,password21980,30.94
user21981,password21981,50.74
user21982,password21982,50.83
user21983,password21983,72.69
user21984,password21984,132.6
user21985,password21985,83.95
user21986,password21986,9.1
user21987,password21987,9.74
user21988,password21988,136.72
user21989,password21989,87
user21990,password21990,137.88
user21991,password21991,205.2
user21992,password21992,134.25
user21993,password21993,22.94
user21994,password21994,130.71
user21995,password21995,137.76
user21996,password21996,48.81
user21997,password21997,107.66
user21998,password21998,11.06
user21999,password21999,133.65
user22000,password22000,149.74
user22001,password22001,19.95
user22002,password22002,1.79
user22003,password22003,23.66
user22004,password22004,12.74
user22005,password22005,0.36
user22006,password22006,5.22
user22007,password22007,45.8
user22008,password22008,97.26
user22009,password22009,141.3
user22010,password22010,68.21
user22011,password22011,65.73
user22012,password22012,83.84
user22013,password22013,284.21
user22014,password22014,116.14
user22015,password22015,146.72
user22016,password22016,46.96
user22017,password22017,61.42
user22018,password22018,78
user22019,password22019,174.9
user22020,password22020,22.8
user22021,password22021,53.32
user22022,password22022,67.82
user22023,password22023,165.12
user22024,password22024,125.22
user22025,password22025,20.99
user22026,password22026,14.85
user22027,password22027,115.75
user22028,password22028,98.71
user22029,password22029,209.72
user22030,password22030,81.61
user22031,password22031,122.22
user22032,password22032,207.75
user22033,password22033,25.82
user22034,password22034,202.79
user22035,password22035,173.53
user22036,password22036,73.02
user22037,password22037,84.26
user22038,password22038,119.31
user22039,password22039,79.11
user22040,password22040,128.15
user22041,password22041,122.35
user22042,password22042,4.12
user22043,password22043,8.07
user22044,password22044,158.19
user22045,password22045,97.8
user22046,password22046,38.68
user22047,password22047,15.72
user22048,password22048,54.55
user22049,password22049,32.78
user22050,password22050,96.92
user22051,password22051,151.3
user22052,password22052,23.61
user22053,password22053,46.11
user22054,password22054,96.45
user22055,password22055,87.28
user22056,password22056,3.59
user22057,password22057,11.74
user22058,password22058,78.16
user22059,password22059,55.79
user22060,password22060,72.03
user22061,password22061,57.32
user22062,password22062,93.37
user22063,password22063,137.87
user22064,password22064,103.01
user22065,password22065,116.54
user22066,password22066,82.52
user22067,password22067,24.18
user22068,password22068,110.36
user22069,password22069,60.84
user22070,password22070,116.54
user22071,password22071,47.81
user22072,password22072,18.24
user22073,password22073,119.39
user22074,password22074,52.75
user22075,password22075,212.29
user22076,password22076,114.88
user22077,password22077,1.99
user22078,password22078,152.99
user22079,password22079,57.45
user22080,password22080,64.51
user22081,password22081,13.75
user22082,password22082,96.22
user22083,password22083,28.89
user22084,password22084,179.89
user22085,password22085,12.36
user22086,password22086,82.38
user22087,password22087,28.27
user22088,password22088,116.2
user22089,password22089,95.33
user22090,password22090,141.85
user22091,password22091,140.44
user22092,password22092,26.14
user22093,password22093,132.3
user22094,password22094,20.25
user22095,password22095,97.12
user22096,password22096,4.79
user22097,password22097,30.88
user22098,password22098,108.94
user22099,password22099,33.95
user22100,password22100,4.75
user22101,password22101,112.09
user22102,password22102,51.74
user22103,password22103,22.39
user22104,password22104,157.2
user22105,password22105,96.94
user22106,password22106,0.41
user22107,password22107,51.46
user22108,password22108,46.01
user22109,password22109,73.03
user22110,password22110,200.71
user22111,password22111,294.74
user22112,password22112,52.26
user22113,password22113,32.74
user22114,password22114,73.77
user22115,password22115,35.98
user22116,password22116,139.95
user22117,password22117,96.33
user22118,password22118,25.95
user22119,password22119,3.63
user22120,password22120,34.46
user22121,password22121,13.46
user22122,password22122,3.57
user22123,password22123,67.82
user22124,password22124,38.12
user22125,password22125,156.49
user22126,password22126,27.51
user22127,password22127,71.27
user22128,password22128,54.77
user22129,password22129,53.68
user22130,password22130,29.34
user22131,password22131,32.97
user22132,password22132,100.12
user22133,password22133,16.82
user22134,password22134,225.8
user22135,password22135,37.27
user22136,password22136,62.36
user22137,password22137,24.96
user22138,password22138,132.95
user22139,password22139,48.74
user22140,password22140,13.47
user22141,password22141,21.85
user22142,password22142,12.23
user22143,password22143,124.64
user22144,password22144,98.64
user22145,password22145,23.96
user22146,password22146,44.85
user22147,password22147,25.55
user22148,password22148,44.71
user22149,password22149,171.9
user22150,password22150,27.04
user22151,password22151,20.42
user22152,password22152,45.94
user22153,password22153,39.92
user22154,password22154,30.95
user22155,password22155,75.67
user22156,password22156,79.23
user22157,password22157,41.69
user22158,password22158,115.08
user22159,password22159,48.55
user22160,password22160,28.68
user22161,password22161,183.32
user22162,password22162,102.09
user22163,password22163,166.09
user22164,password22164,20.27
user22165,password22165,31.63
user22166,password22166,99.56
user22167,password22167,25.05
user22168,password22168,131.28
user22169,password22169,92.41
user22170,password22170,104.34
user22171,password22171,128.6
user22172,password22172,63.75
user22173,password22173,4.86
user22174,password22174,22.93
user22175,password22175,59.2
user22176,password22176,54.47
user22177,password22177,19.78
user22178,password22178,62.33
user22179,password22179,49.13
user22180,password22180,172.09
user22181,password22181,43.42
user22182,password22182,95.02
user22183,password22183,203.95
user22184,password22184,82.36
user22185,password22185,6.53
user22186,password22186,45.66
user22187,password22187,70.47
user22188,password22188,204.24
user22189,password22189,57.68
user22190,password22190,106.67
user22191,password22191,83.64
user22192,password22192,67.88
user22193,password22193,38
user22194,password22194,104.33
user22195,password22195,12.35
user22196,password22196,5.5
user22197,password22197,250.61
user22198,password22198,138.29
user22199,password22199,131.56
user22200,password22200,39.81
user22201,password22201,99.9
user22202,password22202,112.87
user22203,password22203,96.94
user22204,password22204,3.87
user22205,password22205,143.25
user22206,password22206,86.47
user22207,password22207,108.79
user22208,password22208,37.98
user22209,password22209,120.87
user22210,password22210,21.34
user22211,password22211,182.26
user22212,password22212,81.92
user22213,password22213,45.75
user22214,password22214,32.73
user22215,password22215,16.56
user22216,password22216,135.06
user22217,password22217,68.87
user22218,password22218,44.26
user22219,password22219,0.92
user22220,password22220,17.72
user22221,password22221,113.81
user22222,password22222,240.69
user22223,password22223,124.16
user22224,password22224,150.44
user22225,password22225,107.03
user22226,password22226,94
user22227,password22227,76.27
user22228,password22228,15.82
user22229,password22229,93.41
user22230,password22230,86.69
user22231,password22231,38.04
user22232,password22232,117.69
user22233,password22233,17.91
user22234,password22234,59.07
user22235,password22235,125.38
user22236,password22236,32.28
user22237,password22237,19.7
user22238,password22238,1.05
user22239,password22239,14.02
user22240,password22240,51.2
user22241,password22241,96.11
user22242,password22242,24.82
user22243,password22243,29.1
user22244,password22244,132.87
user22245,password22245,56.68
user22246,password22246,64.24
user22247,password22247,16.79
user22248,password22248,14.61
user22249,password22249,14.32
user22250,password22250,29.06
user22251,password22251,2.9
user22252,password22252,25.2
user22253,password22253,1.92
user22254,password22254,56.55
user22255,password22255,120.1
user22256,password22256,92.35
user22257,password22257,84.7
user22258,password22258,25.95
user22259,password22259,71.99
user22260,password22260,94.87
user22261,password22261,10.39
user22262,password22262,38.52
user22263,password22263,143.26
user22264,password22264,12.77
user22265,password22265,32.16
user22266,password22266,171.85
user22267,password22267,9.65
user22268,password22268,78.03
user22269,password22269,50.43
user22270,password22270,52.86
user22271,password22271,179.02
user22272,password22272,61.24
user22273,password22273,58.48
user22274,password22274,9.42
user22275,password22275,61.94
user22276,password22276,74.14
user22277,password22277,145.39
user22278,password22278,90.26
user22279,password22279,4.59
user22280,password22280,2.93
user22281,password22281,33.01
user22282,password22282,142.69
user22283,password22283,71.17
user22284,password22284,58.33
user22285,password22285,15.81
user22286,password22286,87.16
user22287,password22287,132.21
user22288,password22288,7.07
user22289,password22289,196.77
user22290,password22290,75.65
user22291,password22291,183.48
user22292,password22292,15.32
user22293,password22293,148.53
user22294,password22294,60
user22295,password22295,113.51
user22296,password22296,200.06
user22297,password22297,39.44
user22298,password22298,140.59
user22299,password22299,75.62
user22300,password22300,5.18
user22301,password22301,131.53
user22302,password22302,118.97
user22303,password22303,53.72
user22304,password22304,1.36
user22305,password22305,106.14
user22306,password22306,107.89
user22307,password22307,184.4
user22308,password22308,53.56
user22309,password22309,13.42
user22310,password22310,63.9
user22311,password22311,22.94
user22312,password22312,74.46
user22313,password22313,120.56
user22314,password22314,8.03
user22315,password22315,106.46
user22316,password22316,105.67
user22317,password22317,79.22
user22318,password22318,43.79
user22319,password22319,15.46
user22320,password22320,175.25
user22321,password22321,75.22
user22322,password22322,33.59
user22323,password22323,102.96
user22324,password22324,7.36
user22325,password22325,6.85
user22326,password22326,31.38
user22327,password22327,95.63
user22328,password22328,174.91
user22329,password22329,211.57
user22330,password22330,66.85
user22331,password22331,188.25
user22332,password22332,11.65
user22333,password22333,39.46
user22334,password22334,125
user22335,password22335,60.66
user22336,password22336,32.79
user22337,password22337,52.66
user22338,password22338,116.21
user22339,password22339,193.67
user22340,password22340,101.27
user22341,password22341,22.63
user22342,password22342,72.53
user22343,password22343,67.95
user22344,password22344,41.09
user22345,password22345,81.19
user22346,password22346,44.11
user22347,password22347,181.88
user22348,password22348,153.74
user22349,password22349,59.96
user22350,password22350,37.98
user22351,password22351,209.84
user22352,password22352,175.31
user22353,password22353,173.72
user22354,password22354,72.76
user22355,password22355,98.34
user22356,password22356,27.99
user22357,password22357,148.04
user22358,password22358,73.24
user22359,password22359,96.98
user22360,password22360,137.43
user22361,password22361,120.36
user22362,password22362,69.93
user22363,password22363,97.91
user22364,password22364,93.91
user22365,password22365,75.42
user22366,password22366,181.53
user22367,password22367,3.31
user22368,password22368,26.12
user22369,password22369,90.55
user22370,password22370,64.5
user22371,password22371,120.19
user22372,password22372,230.29
user22373,password22373,78.98
user22374,password22374,96.13
user22375,password22375,31.71
user22376,password22376,266.31
user22377,password22377,19.77
user22378,password22378,22.47
user22379,password22379,59.85
user22380,password22380,2.16
user22381,password22381,19.15
user22382,password22382,17.22
user22383,password22383,82.54
user22384,password22384,50.51
user22385,password22385,145.82
user22386,password22386,94.99
user22387,password22387,144.67
user22388,password22388,24.91
user22389,password22389,68.23
user22390,password22390,109.8
user22391,password22391,66.44
user22392,password22392,52.49
user22393,password22393,5.87
user22394,password22394,32.23
user22395,password22395,175.55
user22396,password22396,209.07
user22397,password22397,157.89
user22398,password22398,119.6
user22399,password22399,9.8
user22400,password22400,23.03
user22401,password22401,74.28
user22402,password22402,1.35
user22403,password22403,61.2
user22404,password22404,68.61
user22405,password22405,53.38
user22406,password22406,83.76
user22407,password22407,39.36
user22408,password22408,10.32
user22409,password22409,120.5
user22410,password22410,47.72
user22411,password22411,166.54
user22412,password22412,23.17
user22413,password22413,112.64
user22414,password22414,49.17
user22415,password22415,279.4
user22416,password22416,49.16
user22417,password22417,104.52
user22418,password22418,2.55
user22419,password22419,150.96
user22420,password22420,150.62
user22421,password22421,68.6
user22422,password22422,12.26
user22423,password22423,21.53
user22424,password22424,16.25
user22425,password22425,104.43
user22426,password22426,63.71
user22427,password22427,160.83
user22428,password22428,76.06
user22429,password22429,83.91
user22430,password22430,63.52
user22431,password22431,31.78
user22432,password22432,28.72
user22433,password22433,172.18
user22434,password22434,23.06
user22435,password22435,67.65
user22436,password22436,24.56
user22437,password22437,180.33
user22438,password22438,288.83
user22439,password22439,11.6
user22440,password22440,62
user22441,password22441,153.32
user22442,password22442,22.64
user22443,password22443,231.39
user22444,password22444,38.42
user22445,password22445,110.8
user22446,password22446,51.87
user22447,password22447,152.5
user22448,password22448,76.87
user22449,password22449,123.74
user22450,password22450,45.84
user22451,password22451,131.32
user22452,password22452,94.51
user22453,password22453,21.83
user22454,password22454,145.54
user22455,password22455,41.88
user22456,password22456,63.41
user22457,password22457,85.91
user22458,password22458,14.08
user22459,password22459,99.17
user22460,password22460,176.7
user22461,password22461,61.14
user22462,password22462,88.28
user22463,password22463,164.09
user22464,password22464,107.9
user22465,password22465,0.89
user22466,password22466,43.3
user22467,password22467,26.3
user22468,password22468,16.26
user22469,password22469,99.34
user22470,password22470,65.26
user22471,password22471,87.24
user22472,password22472,137.12
user22473,password22473,46.32
user22474,password22474,21.13
user22475,password22475,46.16
user22476,password22476,224.68
user22477,password22477,68.04
user22478,password22478,100.14
user22479,password22479,19.06
user22480,password22480,40.8
user22481,password22481,97.57
user22482,password22482,120.88
user22483,password22483,82.51
user22484,password22484,81.12
user22485,password22485,120.54
user22486,password22486,114.71
user22487,password22487,251.05
user22488,password22488,26.79
user22489,password22489,137.82
user22490,password22490,122.2
user22491,password22491,11.81
user22492,password22492,17.51
user22493,password22493,90.19
user22494,password22494,114.19
user22495,password22495,32.62
user22496,password22496,91.12
user22497,password22497,34.13
user22498,password22498,233.78
user22499,password22499,50.95
user22500,password22500,58.47
user22501,password22501,156.8
user22502,password22502,49.11
user22503,password22503,249.49
user22504,password22504,99.5
user22505,password22505,22.86
user22506,password22506,95.56
user22507,password22507,11.11
user22508,password22508,79.77
user22509,password22509,88.37
user22510,password22510,48.49
user22511,password22511,126.36
user22512,password22512,123.94
user22513,password22513,50.33
user22514,password22514,7.38
user22515,password22515,46.05
user22516,password22516,146.2
user22517,password22517,18.93
user22518,password22518,211.2
user22519,password22519,183.05
user22520,password22520,11.45
user22521,password22521,83.43
user22522,password22522,44.35
user22523,password22523,83.59
user22524,password22524,190.95
user22525,password22525,17.66
user22526,password22526,4.14
user22527,password22527,65.83
user22528,password22528,2.46
user22529,password22529,4.43
user22530,password22530,93.52
user22531,password22531,83.65
user22532,password22532,7.89
user22533,password22533,38.15
user22534,password22534,12.3
user22535,password22535,44.62
user22536,password22536,81.94
user22537,password22537,53.77
user22538,password22538,76.56
user22539,password22539,13.8
user22540,password22540,32.82
user22541,password22541,56.87
user22542,password22542,10.38
user22543,password22543,4.76
user22544,password22544,27.07
user22545,password22545,104.62
user22546,password22546,44.33
user22547,password22547,62.56
user22548,password22548,77.7
user22549,password22549,41.61
user22550,password22550,54.7
user22551,password22551,107.14
user22552,password22552,119.97
user22553,password22553,11.81
user22554,password22554,1.78
user22555,password22555,32.09
user22556,password22556,50.94
user22557,password22557,76.12
user22558,password22558,53.46
user22559,password22559,100.89
user22560,password22560,53.3
user22561,password22561,82.84
user22562,password22562,7.12
user22563,password22563,13.43
user22564,password22564,129.3
user22565,password22565,137.64
user22566,password22566,182.2
user22567,password22567,35.24
user22568,password22568,25.96
user22569,password22569,101.37
user22570,password22570,222.17
user22571,password22571,80.13
user22572,password22572,15.44
user22573,password22573,131.2
user22574,password22574,42.89
user22575,password22575,50
user22576,password22576,81.31
user22577,password22577,85.08
user22578,password22578,1.2
user22579,password22579,72.83
user22580,password22580,251.18
user22581,password22581,33.64
user22582,password22582,12.57
user22583,password22583,142.98
user22584,password22584,10.4
user22585,password22585,33.77
user22586,password22586,26.33
user22587,password22587,87.85
user22588,password22588,8.33
user22589,password22589,206.25
user22590,password22590,139.65
user22591,password22591,133.55
user22592,password22592,96.84
user22593,password22593,95.39
user22594,password22594,96.29
user22595,password22595,300.92
user22596,password22596,60.42
user22597,password22597,72.56
user22598,password22598,47.5
user22599,password22599,43.12
user22600,password22600,14.71
user22601,password22601,53.8
user22602,password22602,73.71
user22603,password22603,74.47
user22604,password22604,5.58
user22605,password22605,39.85
user22606,password22606,56.02
user22607,password22607,11.37
user22608,password22608,80.82
user22609,password22609,85.94
user22610,password22610,60.59
user22611,password22611,64.47
user22612,password22612,38.85
user22613,password22613,129.36
user22614,password22614,19.17
user22615,password22615,4.24
user22616,password22616,38.91
user22617,password22617,32.73
user22618,password22618,28.97
user22619,password22619,46.59
user22620,password22620,43.84
user22621,password22621,38.54
user22622,password22622,10.47
user22623,password22623,101.41
user22624,password22624,65.62
user22625,password22625,39.46
user22626,password22626,36.42
user22627,password22627,90.38
user22628,password22628,86.58
user22629,password22629,50.42
user22630,password22630,131.42
user22631,password22631,67.3
user22632,password22632,2.35
user22633,password22633,106.89
user22634,password22634,127.13
user22635,password22635,139.02
user22636,password22636,91.91
user22637,password22637,103.59
user22638,password22638,67.09
user22639,password22639,110.65
user22640,password22640,9.71
user22641,password22641,48.97
user22642,password22642,92.44
user22643,password22643,53.01
user22644,password22644,29.32
user22645,password22645,7.79
user22646,password22646,105.66
user22647,password22647,34.7
user22648,password22648,53.42
user22649,password22649,86.87
user22650,password22650,105.3
user22651,password22651,18.36
user22652,password22652,211.52
user22653,password22653,88.25
user22654,password22654,64.91
user22655,password22655,296.29
user22656,password22656,10.84
user22657,password22657,36.75
user22658,password22658,169.07
user22659,password22659,50.99
user22660,password22660,230.09
user22661,password22661,102.33
user22662,password22662,61.61
user22663,password22663,49.45
user22664,password22664,33.07
user22665,password22665,15.48
user22666,password22666,15.84
user22667,password22667,16.52
user22668,password22668,156.14
user22669,password22669,156.25
user22670,password22670,21.84
user22671,password22671,142.3
user22672,password22672,125.3
user22673,password22673,69.53
user22674,password22674,149.82
user22675,password22675,194.17
user22676,password22676,93.42
user22677,password22677,89.57
user22678,password22678,104.03
user22679,password22679,65.51
user22680,password22680,127.28
user22681,password22681,7.05
user22682,password22682,33.97
user22683,password22683,148.46
user22684,password22684,0.36
user22685,password22685,56.51
user22686,password22686,49.06
user22687,password22687,85.17
user22688,password22688,100.65
user22689,password22689,98.76
user22690,password22690,75.87
user22691,password22691,54.98
user22692,password22692,4.94
user22693,password22693,90.41
user22694,password22694,44.6
user22695,password22695,56.79
user22696,password22696,70.75
user22697,password22697,24.2
user22698,password22698,30.32
user22699,password22699,44.2
user22700,password22700,20.67
user22701,password22701,137.72
